circuit_id,circuit_type,num_qubits,bug_type,valid_file,buggy_file,ground_truth_file,bug_description
circuit_0333,qaoa_maxcut,4,gate_redundancy,data/valid/circuit_0333_valid.qasm,data/buggy/circuit_0333_buggy.qasm,data/ground_truth/circuit_0333_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0334,qaoa_maxcut,5,semantic_deviation,data/valid/circuit_0334_valid.qasm,data/buggy/circuit_0334_buggy.qasm,data/ground_truth/circuit_0334_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0335,qaoa_maxcut,6,physics_violation,data/valid/circuit_0335_valid.qasm,data/buggy/circuit_0335_buggy.qasm,data/ground_truth/circuit_0335_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0336,qaoa_maxcut,6,syntax,data/valid/circuit_0336_valid.qasm,data/buggy/circuit_0336_buggy.qasm,data/ground_truth/circuit_0336_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0337,qaoa_maxcut,5,structural,data/valid/circuit_0337_valid.qasm,data/buggy/circuit_0337_buggy.qasm,data/ground_truth/circuit_0337_ground_truth.qasm,Structural error: omitted rz gate at instruction index 12
circuit_0338,qaoa_maxcut,7,gate_redundancy,data/valid/circuit_0338_valid.qasm,data/buggy/circuit_0338_buggy.qasm,data/ground_truth/circuit_0338_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 6
circuit_0339,qaoa_maxcut,8,semantic_deviation,data/valid/circuit_0339_valid.qasm,data/buggy/circuit_0339_buggy.qasm,data/ground_truth/circuit_0339_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rx
circuit_0340,qaoa_maxcut,6,physics_violation,data/valid/circuit_0340_valid.qasm,data/buggy/circuit_0340_buggy.qasm,data/ground_truth/circuit_0340_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0341,qaoa_maxcut,8,syntax,data/valid/circuit_0341_valid.qasm,data/buggy/circuit_0341_buggy.qasm,data/ground_truth/circuit_0341_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0342,qaoa_maxcut,8,structural,data/valid/circuit_0342_valid.qasm,data/buggy/circuit_0342_buggy.qasm,data/ground_truth/circuit_0342_ground_truth.qasm,Structural error: shifted rz from qubit 1 to qubit 2
circuit_0343,qaoa_maxcut,4,gate_redundancy,data/valid/circuit_0343_valid.qasm,data/buggy/circuit_0343_buggy.qasm,data/ground_truth/circuit_0343_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0344,qaoa_maxcut,8,semantic_deviation,data/valid/circuit_0344_valid.qasm,data/buggy/circuit_0344_buggy.qasm,data/ground_truth/circuit_0344_ground_truth.qasm,Semantic deviation: altered gate basis from rz to rx
circuit_0345,qaoa_maxcut,6,physics_violation,data/valid/circuit_0345_valid.qasm,data/buggy/circuit_0345_buggy.qasm,data/ground_truth/circuit_0345_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0346,qaoa_maxcut,4,syntax,data/valid/circuit_0346_valid.qasm,data/buggy/circuit_0346_buggy.qasm,data/ground_truth/circuit_0346_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0347,qaoa_maxcut,5,structural,data/valid/circuit_0347_valid.qasm,data/buggy/circuit_0347_buggy.qasm,data/ground_truth/circuit_0347_ground_truth.qasm,Structural error: shifted rx from qubit 0 to qubit 1
circuit_0348,qaoa_maxcut,6,gate_redundancy,data/valid/circuit_0348_valid.qasm,data/buggy/circuit_0348_buggy.qasm,data/ground_truth/circuit_0348_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0349,qaoa_maxcut,4,semantic_deviation,data/valid/circuit_0349_valid.qasm,data/buggy/circuit_0349_buggy.qasm,data/ground_truth/circuit_0349_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.6326 to -0.6326 on rx
circuit_0350,qaoa_maxcut,4,physics_violation,data/valid/circuit_0350_valid.qasm,data/buggy/circuit_0350_buggy.qasm,data/ground_truth/circuit_0350_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0351,qaoa_maxcut,8,syntax,data/valid/circuit_0351_valid.qasm,data/buggy/circuit_0351_buggy.qasm,data/ground_truth/circuit_0351_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0352,qaoa_maxcut,5,structural,data/valid/circuit_0352_valid.qasm,data/buggy/circuit_0352_buggy.qasm,data/ground_truth/circuit_0352_ground_truth.qasm,Structural error: omitted cx gate at instruction index 7
circuit_0353,qaoa_maxcut,6,gate_redundancy,data/valid/circuit_0353_valid.qasm,data/buggy/circuit_0353_buggy.qasm,data/ground_truth/circuit_0353_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0354,qaoa_maxcut,6,semantic_deviation,data/valid/circuit_0354_valid.qasm,data/buggy/circuit_0354_buggy.qasm,data/ground_truth/circuit_0354_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0355,qaoa_maxcut,8,physics_violation,data/valid/circuit_0355_valid.qasm,data/buggy/circuit_0355_buggy.qasm,data/ground_truth/circuit_0355_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0356,qaoa_maxcut,5,syntax,data/valid/circuit_0356_valid.qasm,data/buggy/circuit_0356_buggy.qasm,data/ground_truth/circuit_0356_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0357,qaoa_maxcut,6,structural,data/valid/circuit_0357_valid.qasm,data/buggy/circuit_0357_buggy.qasm,data/ground_truth/circuit_0357_ground_truth.qasm,Structural error: omitted h gate at instruction index 5
circuit_0358,qaoa_maxcut,5,gate_redundancy,data/valid/circuit_0358_valid.qasm,data/buggy/circuit_0358_buggy.qasm,data/ground_truth/circuit_0358_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0359,qaoa_maxcut,6,semantic_deviation,data/valid/circuit_0359_valid.qasm,data/buggy/circuit_0359_buggy.qasm,data/ground_truth/circuit_0359_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.8349 to -1.8349 on rz
circuit_0360,qaoa_maxcut,8,physics_violation,data/valid/circuit_0360_valid.qasm,data/buggy/circuit_0360_buggy.qasm,data/ground_truth/circuit_0360_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0361,qaoa_maxcut,7,syntax,data/valid/circuit_0361_valid.qasm,data/buggy/circuit_0361_buggy.qasm,data/ground_truth/circuit_0361_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0362,qaoa_maxcut,6,structural,data/valid/circuit_0362_valid.qasm,data/buggy/circuit_0362_buggy.qasm,data/ground_truth/circuit_0362_ground_truth.qasm,Structural error: omitted rx gate at instruction index 25
circuit_0363,qaoa_maxcut,4,gate_redundancy,data/valid/circuit_0363_valid.qasm,data/buggy/circuit_0363_buggy.qasm,data/ground_truth/circuit_0363_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0364,qaoa_maxcut,4,semantic_deviation,data/valid/circuit_0364_valid.qasm,data/buggy/circuit_0364_buggy.qasm,data/ground_truth/circuit_0364_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rx
circuit_0365,qaoa_maxcut,7,physics_violation,data/valid/circuit_0365_valid.qasm,data/buggy/circuit_0365_buggy.qasm,data/ground_truth/circuit_0365_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0366,qaoa_maxcut,6,syntax,data/valid/circuit_0366_valid.qasm,data/buggy/circuit_0366_buggy.qasm,data/ground_truth/circuit_0366_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0367,qaoa_maxcut,4,structural,data/valid/circuit_0367_valid.qasm,data/buggy/circuit_0367_buggy.qasm,data/ground_truth/circuit_0367_ground_truth.qasm,Structural error: shifted rx from qubit 1 to qubit 2
circuit_0368,qaoa_maxcut,4,gate_redundancy,data/valid/circuit_0368_valid.qasm,data/buggy/circuit_0368_buggy.qasm,data/ground_truth/circuit_0368_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0369,qaoa_maxcut,6,semantic_deviation,data/valid/circuit_0369_valid.qasm,data/buggy/circuit_0369_buggy.qasm,data/ground_truth/circuit_0369_ground_truth.qasm,Semantic deviation: inverted rotation angle from 0.7778 to -0.7778 on rx
circuit_0370,qaoa_maxcut,5,physics_violation,data/valid/circuit_0370_valid.qasm,data/buggy/circuit_0370_buggy.qasm,data/ground_truth/circuit_0370_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0371,qaoa_maxcut,6,syntax,data/valid/circuit_0371_valid.qasm,data/buggy/circuit_0371_buggy.qasm,data/ground_truth/circuit_0371_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0372,qaoa_maxcut,5,structural,data/valid/circuit_0372_valid.qasm,data/buggy/circuit_0372_buggy.qasm,data/ground_truth/circuit_0372_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0373,qaoa_maxcut,7,gate_redundancy,data/valid/circuit_0373_valid.qasm,data/buggy/circuit_0373_buggy.qasm,data/ground_truth/circuit_0373_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 6
circuit_0374,qaoa_maxcut,8,semantic_deviation,data/valid/circuit_0374_valid.qasm,data/buggy/circuit_0374_buggy.qasm,data/ground_truth/circuit_0374_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.6211 to -1.6211 on rz
circuit_0375,qaoa_maxcut,7,physics_violation,data/valid/circuit_0375_valid.qasm,data/buggy/circuit_0375_buggy.qasm,data/ground_truth/circuit_0375_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0376,qaoa_maxcut,8,syntax,data/valid/circuit_0376_valid.qasm,data/buggy/circuit_0376_buggy.qasm,data/ground_truth/circuit_0376_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0377,qaoa_maxcut,4,structural,data/valid/circuit_0377_valid.qasm,data/buggy/circuit_0377_buggy.qasm,data/ground_truth/circuit_0377_ground_truth.qasm,Structural error: shifted rx from qubit 2 to qubit 3
circuit_0378,qaoa_maxcut,4,gate_redundancy,data/valid/circuit_0378_valid.qasm,data/buggy/circuit_0378_buggy.qasm,data/ground_truth/circuit_0378_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0379,qaoa_maxcut,4,semantic_deviation,data/valid/circuit_0379_valid.qasm,data/buggy/circuit_0379_buggy.qasm,data/ground_truth/circuit_0379_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0380,qaoa_maxcut,5,physics_violation,data/valid/circuit_0380_valid.qasm,data/buggy/circuit_0380_buggy.qasm,data/ground_truth/circuit_0380_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0381,qaoa_maxcut,8,syntax,data/valid/circuit_0381_valid.qasm,data/buggy/circuit_0381_buggy.qasm,data/ground_truth/circuit_0381_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0382,qaoa_maxcut,4,structural,data/valid/circuit_0382_valid.qasm,data/buggy/circuit_0382_buggy.qasm,data/ground_truth/circuit_0382_ground_truth.qasm,Structural error: shifted rz from qubit 3 to qubit 0
circuit_0383,qaoa_maxcut,6,gate_redundancy,data/valid/circuit_0383_valid.qasm,data/buggy/circuit_0383_buggy.qasm,data/ground_truth/circuit_0383_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0384,qaoa_maxcut,8,semantic_deviation,data/valid/circuit_0384_valid.qasm,data/buggy/circuit_0384_buggy.qasm,data/ground_truth/circuit_0384_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0385,qaoa_maxcut,8,physics_violation,data/valid/circuit_0385_valid.qasm,data/buggy/circuit_0385_buggy.qasm,data/ground_truth/circuit_0385_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0386,qaoa_maxcut,5,syntax,data/valid/circuit_0386_valid.qasm,data/buggy/circuit_0386_buggy.qasm,data/ground_truth/circuit_0386_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0387,qaoa_maxcut,7,structural,data/valid/circuit_0387_valid.qasm,data/buggy/circuit_0387_buggy.qasm,data/ground_truth/circuit_0387_ground_truth.qasm,Structural error: shifted h from qubit 3 to qubit 4
circuit_0388,qaoa_maxcut,5,gate_redundancy,data/valid/circuit_0388_valid.qasm,data/buggy/circuit_0388_buggy.qasm,data/ground_truth/circuit_0388_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0389,qaoa_maxcut,4,semantic_deviation,data/valid/circuit_0389_valid.qasm,data/buggy/circuit_0389_buggy.qasm,data/ground_truth/circuit_0389_ground_truth.qasm,Semantic deviation: inverted rotation angle from 2.5132 to -2.5132 on rx
circuit_0390,qaoa_maxcut,6,physics_violation,data/valid/circuit_0390_valid.qasm,data/buggy/circuit_0390_buggy.qasm,data/ground_truth/circuit_0390_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0391,qaoa_maxcut,6,syntax,data/valid/circuit_0391_valid.qasm,data/buggy/circuit_0391_buggy.qasm,data/ground_truth/circuit_0391_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0392,qaoa_maxcut,4,structural,data/valid/circuit_0392_valid.qasm,data/buggy/circuit_0392_buggy.qasm,data/ground_truth/circuit_0392_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0393,qaoa_maxcut,6,gate_redundancy,data/valid/circuit_0393_valid.qasm,data/buggy/circuit_0393_buggy.qasm,data/ground_truth/circuit_0393_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0394,qaoa_maxcut,5,semantic_deviation,data/valid/circuit_0394_valid.qasm,data/buggy/circuit_0394_buggy.qasm,data/ground_truth/circuit_0394_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0395,qaoa_maxcut,5,physics_violation,data/valid/circuit_0395_valid.qasm,data/buggy/circuit_0395_buggy.qasm,data/ground_truth/circuit_0395_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0396,qaoa_maxcut,4,syntax,data/valid/circuit_0396_valid.qasm,data/buggy/circuit_0396_buggy.qasm,data/ground_truth/circuit_0396_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0397,qaoa_maxcut,6,structural,data/valid/circuit_0397_valid.qasm,data/buggy/circuit_0397_buggy.qasm,data/ground_truth/circuit_0397_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0398,qaoa_maxcut,8,gate_redundancy,data/valid/circuit_0398_valid.qasm,data/buggy/circuit_0398_buggy.qasm,data/ground_truth/circuit_0398_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 4
circuit_0399,qaoa_maxcut,7,semantic_deviation,data/valid/circuit_0399_valid.qasm,data/buggy/circuit_0399_buggy.qasm,data/ground_truth/circuit_0399_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0400,qaoa_maxcut,8,physics_violation,data/valid/circuit_0400_valid.qasm,data/buggy/circuit_0400_buggy.qasm,data/ground_truth/circuit_0400_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0401,qaoa_maxcut,5,syntax,data/valid/circuit_0401_valid.qasm,data/buggy/circuit_0401_buggy.qasm,data/ground_truth/circuit_0401_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0402,qaoa_maxcut,5,structural,data/valid/circuit_0402_valid.qasm,data/buggy/circuit_0402_buggy.qasm,data/ground_truth/circuit_0402_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0403,qaoa_maxcut,5,gate_redundancy,data/valid/circuit_0403_valid.qasm,data/buggy/circuit_0403_buggy.qasm,data/ground_truth/circuit_0403_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0404,qaoa_maxcut,5,semantic_deviation,data/valid/circuit_0404_valid.qasm,data/buggy/circuit_0404_buggy.qasm,data/ground_truth/circuit_0404_ground_truth.qasm,Semantic deviation: altered gate basis from rx to rz
circuit_0405,qaoa_maxcut,7,physics_violation,data/valid/circuit_0405_valid.qasm,data/buggy/circuit_0405_buggy.qasm,data/ground_truth/circuit_0405_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0406,qaoa_maxcut,4,syntax,data/valid/circuit_0406_valid.qasm,data/buggy/circuit_0406_buggy.qasm,data/ground_truth/circuit_0406_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0407,qaoa_maxcut,5,structural,data/valid/circuit_0407_valid.qasm,data/buggy/circuit_0407_buggy.qasm,data/ground_truth/circuit_0407_ground_truth.qasm,Structural error: omitted rz gate at instruction index 6
circuit_0408,qaoa_maxcut,6,gate_redundancy,data/valid/circuit_0408_valid.qasm,data/buggy/circuit_0408_buggy.qasm,data/ground_truth/circuit_0408_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 5
circuit_0409,qaoa_maxcut,7,semantic_deviation,data/valid/circuit_0409_valid.qasm,data/buggy/circuit_0409_buggy.qasm,data/ground_truth/circuit_0409_ground_truth.qasm,Semantic deviation: altered gate basis from rz to rx
circuit_0410,qaoa_maxcut,5,physics_violation,data/valid/circuit_0410_valid.qasm,data/buggy/circuit_0410_buggy.qasm,data/ground_truth/circuit_0410_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0411,qaoa_maxcut,6,syntax,data/valid/circuit_0411_valid.qasm,data/buggy/circuit_0411_buggy.qasm,data/ground_truth/circuit_0411_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
