circuit_id,circuit_type,num_qubits,bug_type,system_name,pass_at_1,pass_at_3,iterations_used,physics_validity,gate_count_reduction,depth_reduction,final_status
circuit_0324,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-34,-23,FAIL
circuit_0325,qaoa_maxcut,4,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0325,qaoa_maxcut,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0325,qaoa_maxcut,4,physics_violation,PyZX_heuristic,0,0,1,0,-20,-10,FAIL
circuit_0326,qaoa_maxcut,4,syntax,physics_constrained_agent,0,1,2,1,-6,-4,PASS
circuit_0326,qaoa_maxcut,4,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0326,qaoa_maxcut,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0327,qaoa_maxcut,8,structural,physics_constrained_agent,0,0,3,1,-48,-50,FAIL
circuit_0327,qaoa_maxcut,8,structural,QBugLM_unconstrained,0,0,1,1,-48,-45,FAIL
circuit_0327,qaoa_maxcut,8,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0328,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0328,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0328,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,-42,-42,FAIL
circuit_0329,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0329,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0329,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-60,-55,FAIL
circuit_0330,qaoa_maxcut,6,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0330,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0330,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,-52,-34,FAIL
circuit_0331,qaoa_maxcut,5,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0331,qaoa_maxcut,5,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0331,qaoa_maxcut,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0332,qaoa_maxcut,6,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0332,qaoa_maxcut,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0332,qaoa_maxcut,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0333,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0333,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0333,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-8,-4,FAIL
circuit_0334,qaoa_maxcut,5,semantic_deviation,physics_constrained_agent,0,1,3,1,-24,-27,PASS
circuit_0334,qaoa_maxcut,5,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-24,-27,FAIL
circuit_0334,qaoa_maxcut,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0335,qaoa_maxcut,6,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0335,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0335,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,-32,-29,FAIL
circuit_0336,qaoa_maxcut,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0336,qaoa_maxcut,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0336,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0337,qaoa_maxcut,5,structural,physics_constrained_agent,0,1,2,1,-1,0,PASS
circuit_0337,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,2,0,FAIL
circuit_0337,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,-32,-27,FAIL
circuit_0338,qaoa_maxcut,7,gate_redundancy,physics_constrained_agent,1,1,1,1,-40,-41,PASS
circuit_0338,qaoa_maxcut,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-40,-41,PASS
circuit_0338,qaoa_maxcut,7,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0339,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0339,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0339,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-34,-23,FAIL
circuit_0340,qaoa_maxcut,6,physics_violation,physics_constrained_agent,0,1,2,1,1,1,PASS
circuit_0340,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,-1,FAIL
circuit_0340,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,-32,-29,FAIL
circuit_0341,qaoa_maxcut,8,syntax,physics_constrained_agent,0,0,3,0,2,2,FAIL
circuit_0341,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0341,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0342,qaoa_maxcut,8,structural,physics_constrained_agent,0,1,3,1,-48,-50,PASS
circuit_0342,qaoa_maxcut,8,structural,QBugLM_unconstrained,0,0,1,1,-48,-50,FAIL
circuit_0342,qaoa_maxcut,8,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0343,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,-16,-10,PASS
circuit_0343,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-16,-10,PASS
circuit_0343,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0344,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,0,1,3,1,-48,-50,PASS
circuit_0344,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-48,-50,FAIL
circuit_0344,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0345,qaoa_maxcut,6,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0345,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0345,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0346,qaoa_maxcut,4,syntax,physics_constrained_agent,0,1,2,1,-14,-10,PASS
circuit_0346,qaoa_maxcut,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0346,qaoa_maxcut,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0347,qaoa_maxcut,5,structural,physics_constrained_agent,0,1,3,1,-24,-27,PASS
circuit_0347,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,-24,-27,FAIL
circuit_0347,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0348,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-16,-15,PASS
circuit_0348,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-16,-15,PASS
circuit_0348,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0349,qaoa_maxcut,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0349,qaoa_maxcut,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0349,qaoa_maxcut,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-10,-4,FAIL
circuit_0350,qaoa_maxcut,4,physics_violation,physics_constrained_agent,1,1,1,1,-15,-11,PASS
circuit_0350,qaoa_maxcut,4,physics_violation,QBugLM_unconstrained,0,0,1,0,-15,-11,FAIL
circuit_0350,qaoa_maxcut,4,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0351,qaoa_maxcut,8,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0351,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0351,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0352,qaoa_maxcut,5,structural,physics_constrained_agent,0,1,3,1,-13,-14,PASS
circuit_0352,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,-12,-13,FAIL
circuit_0352,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0353,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0353,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0353,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,-18,-13,FAIL
circuit_0354,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0354,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0354,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,-52,-36,FAIL
circuit_0355,qaoa_maxcut,8,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0355,qaoa_maxcut,8,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0355,qaoa_maxcut,8,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0356,qaoa_maxcut,5,syntax,physics_constrained_agent,0,1,2,1,-22,-25,PASS
circuit_0356,qaoa_maxcut,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0356,qaoa_maxcut,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0357,qaoa_maxcut,6,structural,physics_constrained_agent,1,1,1,1,-1,0,PASS
circuit_0357,qaoa_maxcut,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0357,qaoa_maxcut,6,structural,PyZX_heuristic,0,0,1,0,-34,-28,FAIL
circuit_0358,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0358,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0358,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,-42,-44,FAIL
circuit_0359,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0359,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0359,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,-52,-36,FAIL
circuit_0360,qaoa_maxcut,8,physics_violation,physics_constrained_agent,1,1,1,1,-23,-24,PASS
circuit_0360,qaoa_maxcut,8,physics_violation,QBugLM_unconstrained,0,0,1,0,-23,-24,FAIL
circuit_0360,qaoa_maxcut,8,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0361,qaoa_maxcut,7,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0361,qaoa_maxcut,7,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0361,qaoa_maxcut,7,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0362,qaoa_maxcut,6,structural,physics_constrained_agent,1,1,1,1,-1,0,PASS
circuit_0362,qaoa_maxcut,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0362,qaoa_maxcut,6,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0363,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0363,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0363,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-17,FAIL
circuit_0364,qaoa_maxcut,4,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0364,qaoa_maxcut,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0364,qaoa_maxcut,4,semantic_deviation,PyZX_heuristic,0,0,1,0,-24,-18,FAIL
circuit_0365,qaoa_maxcut,7,physics_violation,physics_constrained_agent,0,1,3,1,-19,-21,PASS
circuit_0365,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-22,-22,FAIL
circuit_0365,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0366,qaoa_maxcut,6,syntax,physics_constrained_agent,0,1,2,1,-30,-32,PASS
circuit_0366,qaoa_maxcut,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0366,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0367,qaoa_maxcut,4,structural,physics_constrained_agent,0,1,3,1,-16,-12,PASS
circuit_0367,qaoa_maxcut,4,structural,QBugLM_unconstrained,0,0,1,1,-16,-12,FAIL
circuit_0367,qaoa_maxcut,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0368,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0368,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0368,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-16,FAIL
circuit_0369,qaoa_maxcut,6,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0369,qaoa_maxcut,6,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0369,qaoa_maxcut,6,semantic_deviation,PyZX_heuristic,0,0,1,0,-52,-36,FAIL
circuit_0370,qaoa_maxcut,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0370,qaoa_maxcut,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0370,qaoa_maxcut,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0371,qaoa_maxcut,6,syntax,physics_constrained_agent,0,1,2,1,-30,-32,PASS
circuit_0371,qaoa_maxcut,6,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0371,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0372,qaoa_maxcut,5,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0372,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0372,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,-35,-34,FAIL
circuit_0373,qaoa_maxcut,7,gate_redundancy,physics_constrained_agent,1,1,1,1,-20,-22,PASS
circuit_0373,qaoa_maxcut,7,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-20,-22,PASS
circuit_0373,qaoa_maxcut,7,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0374,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0374,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0374,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-34,-23,FAIL
circuit_0375,qaoa_maxcut,7,physics_violation,physics_constrained_agent,0,1,3,1,-19,-21,PASS
circuit_0375,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,-22,-22,FAIL
circuit_0375,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0376,qaoa_maxcut,8,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0376,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0376,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0377,qaoa_maxcut,4,structural,physics_constrained_agent,0,1,3,1,-8,-5,PASS
circuit_0377,qaoa_maxcut,4,structural,QBugLM_unconstrained,0,0,1,1,-8,-5,FAIL
circuit_0377,qaoa_maxcut,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0378,qaoa_maxcut,4,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0378,qaoa_maxcut,4,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0378,qaoa_maxcut,4,gate_redundancy,PyZX_heuristic,0,0,1,0,-22,-16,FAIL
circuit_0379,qaoa_maxcut,4,semantic_deviation,physics_constrained_agent,0,1,3,1,-16,-12,PASS
circuit_0379,qaoa_maxcut,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-16,-12,FAIL
circuit_0379,qaoa_maxcut,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0380,qaoa_maxcut,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0380,qaoa_maxcut,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0380,qaoa_maxcut,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0381,qaoa_maxcut,8,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0381,qaoa_maxcut,8,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0381,qaoa_maxcut,8,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0382,qaoa_maxcut,4,structural,physics_constrained_agent,0,1,3,1,-8,-6,PASS
circuit_0382,qaoa_maxcut,4,structural,QBugLM_unconstrained,0,0,1,1,-8,-7,FAIL
circuit_0382,qaoa_maxcut,4,structural,PyZX_heuristic,0,0,1,0,-12,-9,FAIL
circuit_0383,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0383,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0383,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,-30,-26,FAIL
circuit_0384,qaoa_maxcut,8,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0384,qaoa_maxcut,8,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0384,qaoa_maxcut,8,semantic_deviation,PyZX_heuristic,0,0,1,0,-72,-50,FAIL
circuit_0385,qaoa_maxcut,8,physics_violation,physics_constrained_agent,0,1,2,1,1,0,PASS
circuit_0385,qaoa_maxcut,8,physics_violation,QBugLM_unconstrained,0,0,1,0,-2,0,FAIL
circuit_0385,qaoa_maxcut,8,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0386,qaoa_maxcut,5,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0386,qaoa_maxcut,5,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0386,qaoa_maxcut,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0387,qaoa_maxcut,7,structural,physics_constrained_agent,0,0,3,0,0,1,FAIL
circuit_0387,qaoa_maxcut,7,structural,QBugLM_unconstrained,0,0,1,1,-20,-21,FAIL
circuit_0387,qaoa_maxcut,7,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0388,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0388,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0388,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,-20,-16,FAIL
circuit_0389,qaoa_maxcut,4,semantic_deviation,physics_constrained_agent,0,1,3,1,-8,-6,PASS
circuit_0389,qaoa_maxcut,4,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-8,-6,FAIL
circuit_0389,qaoa_maxcut,4,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0390,qaoa_maxcut,6,physics_violation,physics_constrained_agent,1,1,1,1,-31,-33,PASS
circuit_0390,qaoa_maxcut,6,physics_violation,QBugLM_unconstrained,0,0,1,0,-31,-33,FAIL
circuit_0390,qaoa_maxcut,6,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0391,qaoa_maxcut,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0391,qaoa_maxcut,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0391,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0392,qaoa_maxcut,4,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0392,qaoa_maxcut,4,structural,QBugLM_unconstrained,1,1,1,1,0,0,PASS
circuit_0392,qaoa_maxcut,4,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0393,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,-16,-17,PASS
circuit_0393,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-16,-17,PASS
circuit_0393,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0394,qaoa_maxcut,5,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0394,qaoa_maxcut,5,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0394,qaoa_maxcut,5,semantic_deviation,PyZX_heuristic,0,0,1,0,-44,-44,FAIL
circuit_0395,qaoa_maxcut,5,physics_violation,physics_constrained_agent,1,1,1,1,-11,-12,PASS
circuit_0395,qaoa_maxcut,5,physics_violation,QBugLM_unconstrained,0,0,1,0,-11,-12,FAIL
circuit_0395,qaoa_maxcut,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0396,qaoa_maxcut,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0396,qaoa_maxcut,4,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0396,qaoa_maxcut,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0397,qaoa_maxcut,6,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0397,qaoa_maxcut,6,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0397,qaoa_maxcut,6,structural,PyZX_heuristic,0,0,1,0,-64,-48,FAIL
circuit_0398,qaoa_maxcut,8,gate_redundancy,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0398,qaoa_maxcut,8,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0398,qaoa_maxcut,8,gate_redundancy,PyZX_heuristic,0,0,1,0,-44,-36,FAIL
circuit_0399,qaoa_maxcut,7,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0399,qaoa_maxcut,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0399,qaoa_maxcut,7,semantic_deviation,PyZX_heuristic,0,0,1,0,-78,-57,FAIL
circuit_0400,qaoa_maxcut,8,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0400,qaoa_maxcut,8,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0400,qaoa_maxcut,8,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0401,qaoa_maxcut,5,syntax,physics_constrained_agent,0,1,2,1,-10,-10,PASS
circuit_0401,qaoa_maxcut,5,syntax,QBugLM_unconstrained,0,0,1,0,2,2,FAIL
circuit_0401,qaoa_maxcut,5,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0402,qaoa_maxcut,5,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0402,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0402,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0403,qaoa_maxcut,5,gate_redundancy,physics_constrained_agent,1,1,1,1,-12,-11,PASS
circuit_0403,qaoa_maxcut,5,gate_redundancy,QBugLM_unconstrained,1,1,1,1,-12,-11,PASS
circuit_0403,qaoa_maxcut,5,gate_redundancy,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0404,qaoa_maxcut,5,semantic_deviation,physics_constrained_agent,0,1,3,1,-12,-12,PASS
circuit_0404,qaoa_maxcut,5,semantic_deviation,QBugLM_unconstrained,0,0,1,1,-12,-12,FAIL
circuit_0404,qaoa_maxcut,5,semantic_deviation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0405,qaoa_maxcut,7,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0405,qaoa_maxcut,7,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0405,qaoa_maxcut,7,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0406,qaoa_maxcut,4,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0406,qaoa_maxcut,4,syntax,QBugLM_unconstrained,0,0,1,0,0,0,FAIL
circuit_0406,qaoa_maxcut,4,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0407,qaoa_maxcut,5,structural,physics_constrained_agent,0,1,2,1,-1,-1,PASS
circuit_0407,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,2,2,FAIL
circuit_0407,qaoa_maxcut,5,structural,PyZX_heuristic,0,0,1,0,-12,-9,FAIL
circuit_0408,qaoa_maxcut,6,gate_redundancy,physics_constrained_agent,1,1,1,1,2,0,PASS
circuit_0408,qaoa_maxcut,6,gate_redundancy,QBugLM_unconstrained,1,1,1,1,2,0,PASS
circuit_0408,qaoa_maxcut,6,gate_redundancy,PyZX_heuristic,0,0,1,0,-18,-13,FAIL
circuit_0409,qaoa_maxcut,7,semantic_deviation,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0409,qaoa_maxcut,7,semantic_deviation,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
circuit_0409,qaoa_maxcut,7,semantic_deviation,PyZX_heuristic,0,0,1,0,-22,-20,FAIL
circuit_0410,qaoa_maxcut,5,physics_violation,physics_constrained_agent,1,1,1,1,1,0,PASS
circuit_0410,qaoa_maxcut,5,physics_violation,QBugLM_unconstrained,0,0,1,0,1,0,FAIL
circuit_0410,qaoa_maxcut,5,physics_violation,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0411,qaoa_maxcut,6,syntax,physics_constrained_agent,1,1,1,1,2,2,PASS
circuit_0411,qaoa_maxcut,6,syntax,QBugLM_unconstrained,1,1,1,1,2,2,PASS
circuit_0411,qaoa_maxcut,6,syntax,PyZX_heuristic,0,0,1,0,0,0,FAIL
circuit_0412,qaoa_maxcut,5,structural,physics_constrained_agent,1,1,1,1,0,0,PASS
circuit_0412,qaoa_maxcut,5,structural,QBugLM_unconstrained,0,0,1,1,0,0,FAIL
